,video_id,comment,likes,replies,username
14,kFMHx6XwBk0,"Hello hungry passport! Thank you so much for uploading this video. I am sharing it with all of my buddies in my local town here. We will be watching it this weekend again in preparation for our upcoming trip to the great city of CHICAGO. I cant wait to see all the great attractions you have outlined in this video and am especially excited for the great food and the navy pier. I have not been on a ferris wheel in a long time and that seems like the great place to have this experience!! Once again, thank you so much for this great information you have no idea how much this helps in my planning for this trip. Thanks and gig &#39;em! b",6,2,Ronald Gaines
15,kFMHx6XwBk0,How do you do the numbers effect for the top 10?,0,0,Nicole Kristin
16,kFMHx6XwBk0,Going there next month. I can&#39;t wait.... I&#39;m a California guy who always wanted to visit and we are finally going....,17,2,T-money 10
17,kFMHx6XwBk0,Good to know the best 10 things to do in Chicago. Thanks.,9,0,Naveen Kumar Kotta
18,kFMHx6XwBk0,Beautiful city despite all the negative people hear about.   Full of great history as well.,13,2,Felecia Chance
19,kFMHx6XwBk0,It`s really a great city!,0,0,culture chris
20,kFMHx6XwBk0,thank you for all this amazing information 🤠 all my respect 💖 from Algeria i wanna come to explore Chicago if god willing,2,1,Mohammed Elhadef
21,kFMHx6XwBk0,"Love it, we have a full bike ride video along the lakefront on our channel. Simply enjoyable for anyone in or coming to Chicago, awesome video!",7,0,WindyCityTwins
22,kFMHx6XwBk0,Thanks! I will do many of your highlights when I hit Chicago for my first time in July,0,0,Meg G.
23,kFMHx6XwBk0,"Navy Pier at sunset, wow... and Chicago&#39;s pizza is to die for!",13,0,Internet and life hacks
24,kFMHx6XwBk0,Navy pier at sunset 🌆 The most beautiful experience 🫶🏻,0,0,Ander E Orantes
25,kFMHx6XwBk0,Nice video. I&#39;m from here and the Chicago River is green year round. It&#39;s just a lighter green when they dump the dye in the river for St. Patty&#39;s Day.,1,1,Big C Straight outta Chi
26,kFMHx6XwBk0,Chicago! Saccha amazing city 😍😍💕,1,0,Nirmal Sharma
27,kFMHx6XwBk0,"I’d skip Navy Pier and do an architectural tour on the river. Also Chicago is about neighborhoods, go see them, and eat there, food is great",1,0,Paola Sanchez
28,kFMHx6XwBk0,This is my first time listening to this Because I want to travel around the world,1,0,Lacitas Sears
29,kFMHx6XwBk0,Awesome compelling compilation!  What an Amazing Guide :-) :-),0,1,Travelling Dee
30,kFMHx6XwBk0,Chicago👌 one of the most beautiful city in USA,0,0,Nirmal Sharma
31,kFMHx6XwBk0,"My heart is on my sleeve<br>Wear it like a bruise or black eye<br>My badge, my witness<br>Means that I believed<br>Every single lie you said<br>&#39;Cause every pane of glass that your pebbles tap<br>Negates the pains I went through to avoid you<br>And every little pat on the shoulder for attention<br>Fails to mention I still hate you<br>But there&#39;s a light on in Chicago<br>And I know I should be home<br>All the colors of the street signs<br>They remind me of the pick-up truck<br>Out in front of your neighbor&#39;s house<br>She took me down and said<br>&quot;Boys like you are overrated, so save your breath&quot;<br>Loaded words and loaded friends<br>Are loaded guns to our heads<br>&#39;Cause every pane of glass that your pebbles tap<br>Negates the pains I went through to avoid you<br>And every little pat on the shoulder for attention<br>Fails to mention I still hate you<br>But there&#39;s a light on in Chicago<br>And I know I should be home<br>All the colors of the street signs<br>They remind me of the pick-up truck<br>Out in front of your neighbor&#39;s house<br>You want apologies?<br>Girl, you might hold your breath<br>Until your breathing stops forever, forever<br>The only thing you&#39;ll get is this curse on your lips<br>I hope they taste of me forever<br>And there&#39;s a light on in Chicago (every pane of glass)<br>And I know I should be home (every pane of)<br>And all the colors of the street signs (every pane of glass)<br>They remind me of the pick-up truck<br>Out in front of your neighbor&#39;s<br>With every breath, I wish your body will be broken again, again<br>With every breath, I wish your body would be broken again, again<br>(And there&#39;s a light on)<br>With every breath, I wish your body will be broken again, again<br>(Light) with every breath, I wish your body would be broken again",0,0,DoanldTrump
32,kFMHx6XwBk0,Beautiful city,2,0,Sweet Home Delights
33,kFMHx6XwBk0,The aquarium is what I’d like to see and the parks. But I’m going soon  and it’s really cold and I understand there’s lots of snow on the ground still. Does anyone know if I one could still see navigate the parks and is the aquarium worth it. Only going for a couple of days.,0,0,Millie
34,kFMHx6XwBk0,Thank you. Very informative,1,0,Lyna isFly
35,kFMHx6XwBk0,There’s a lot more places to go to. One of my favorite is Lincoln Park Zoo…. Beautiful Zoo at ZERO cost 💲… FREE!! 😁,2,0,Ene Montiel
36,kFMHx6XwBk0,"I love Chicago, I pray who ever sees this be successful in life",4,0,Comely Travels
37,kFMHx6XwBk0,I am 26 years old from Palestine.  My dream is to travel to America,4,0,New York New York
38,kFMHx6XwBk0,Thank you. I want to go to Chicago. It looks beautiful.,5,4,Laura Buchanan
39,kFMHx6XwBk0,Getting ready to travel there,2,0,Jeanpoul Molina
40,kFMHx6XwBk0,"When Chicago gets safer in the future, I am gonna go fishing on the river during my vacation here!",1,3,Gaming With Scottie
41,kFMHx6XwBk0,Chicago is a really great place to visit some people that live in Detroit go to Chicago for the weekend. 😄❤👍,0,1,evelyn lester
42,kFMHx6XwBk0,Excellent!!,0,0,Izabella Lima
43,kFMHx6XwBk0,Hi good to see you <br>Praying for your safety during this pandemic! Hallelujah God bless you all ✝️,5,1,Aaron Paul
44,kFMHx6XwBk0,It also happens to be Gotham City so I really need to go,26,2,THATGUY
45,kFMHx6XwBk0,I’m contemplating visiting soon! Which airport Midway or O’Hare? Area &amp; hotels/places to stay(not crazy expensive). I’ve never been so I know nothing. TIA!,2,2,Etc Etc Etc Podcast
46,kFMHx6XwBk0,Awensome video of Chicago City. Congratulations!.,1,0,Raquel Bucio
47,kFMHx6XwBk0,"wow......chicago the beautiful attractive and ,downtowns are very wide one day who knows I have dream to visit",2,1,Aboneh Hawas
48,kFMHx6XwBk0,Awesome city in United States! We visited recently and planning to visit soon again,2,0,NKs Entertainment Vlogs
49,kFMHx6XwBk0,"Around the middle or mid west, may I travel there or for work abroad then have accommodation at your local country?",0,1,Hein Syafinaz Binte Zainal
50,kFMHx6XwBk0,Great place !👍,2,0,Vreau Afara
51,kFMHx6XwBk0,"1) Go to O-Block or 63rd (both safe)<br>2) Buy some nice clothes, Chicago is known for it&#39;s blue dye industry.<br>3) Ask the locals for a &quot;quick fade&quot; (a little suprise for you 😉)",0,0,Haffy
52,kFMHx6XwBk0,"Cool walking tour, I am walking in Hong Kong now, ASIA&#39;S WORLD CITY! 😀",3,0,落英行者roywalker
53,kFMHx6XwBk0,"There is 3 things Chicago is known for: Sports Teams, Unique Style Of Pizza And Hot Dogs, and Unique Architecture.",0,3,Gaming With Scottie
54,kFMHx6XwBk0,Great video!,1,0,Ed and Vedda’s Travels
55,kFMHx6XwBk0,Surprised you didn&#39;t mention Buddy Guy&#39;s Legends or the other blues clubs. I consider them necessities.,0,0,studogable
56,kFMHx6XwBk0,Chicago Needs To Make A Converse Store A HotTopic  Razor Store For Electric Skateboards and Scooters Store,1,0,Kenny Begeske
57,kFMHx6XwBk0,This place kinda reminds me of a nicer version of NYC.,0,0,Caesar47 themann
58,kFMHx6XwBk0,Love it,1,0,Billy Idol Rockstar
59,kFMHx6XwBk0,My dream destination,0,0,Violet Kadenyi
60,kFMHx6XwBk0,Look forward to lots of crimea!,0,0,axon130
61,kFMHx6XwBk0,Chicago is the best city in the WORLD!!!🙂🤩,8,0,Frederick Jones
62,kFMHx6XwBk0,"Muchas gracias, un saludo bro",0,0,Chimichurriconpapa
63,kFMHx6XwBk0,You need someone with a Chicago accent to explain this city,1,1,J Tiz
64,kFMHx6XwBk0,one of my favorite cities!,5,1,marydanessa
65,kFMHx6XwBk0,"IMO, Chicago is the finest big city in America!",0,1,Gary Thompson
66,kFMHx6XwBk0,You can tell people in the comments are NOT from Chicago … Chicago is one of THE MOST BEST cities in America. Is there crime YES but name ONE city that doesn’t.  If you get caught up in BS in Chicago you will probably get caught up in ANY city you go.  Common sense is pertinent traveling to any major city! I have lived in about 7 major cities  Chicago is my fav with The Bay Area giving it a very close runner up.  Come to The Chi and enjoy forget the naysayers!,3,2,Cyrious
67,kFMHx6XwBk0,Be careful around Millenium park now too I guess. Multiple riots and people got shot there this weekend. Very disappointing for the city,0,0,Cats and dogs
68,kFMHx6XwBk0,Are we safe there if we wear total body armor from head to toe? With very few cops and thugs running wild due to the zombie like mayor should we visit  unless we have a death wish? This used to be a nice city,1,0,Roger Phillips
69,kFMHx6XwBk0,Hopefully I&#39;ll be there in July,1,0,JasonGregg Baker
70,kFMHx6XwBk0,Chicago est la plus belle ville des États-Unis,1,0,Benjamin Durand
71,kFMHx6XwBk0,"CHICAGO -- Memorial Day weekend in Chicago has again lived up to its violent expectations.<br><br>By Monday evening, 47 people had been shot, nine fatally, in the city over the holiday weekend, as the Chicago Police Department canceled officers&#39; days off in anticipation of the historically violent unofficial start of summer.",4,1,foxgun100
72,kFMHx6XwBk0,Do one for Boston!!,3,2,Greg Turley
73,kFMHx6XwBk0,"Hmmm. <a href=""http://www.youtube.com/results?search_query=%231stay"">#1Stay</a> out of<br>Chicago, #2 dont go out at night #3 dont go out at daytime#4…",4,0,B Colon
74,kFMHx6XwBk0,Good work,0,0,king-size
75,kFMHx6XwBk0,The number 1 thing to do is avoid coming all together.,2,0,Jeff Turner
76,kFMHx6XwBk0,Travel Guide - what a smart idea - check it out!,0,1,William Rice
77,kFMHx6XwBk0,I want to see Chicago.,0,0,YeLibenwork Ayele Weldegiorgis
78,kFMHx6XwBk0,Do a small town like Bowie Maryland,3,1,IanGames
79,kFMHx6XwBk0,I am Head of School and my dream is that only one time i visit Chicago any one can help me for this trip.,0,0,Naveed Ali Shah
80,kFMHx6XwBk0,Nice place,0,0,AC Study official
81,kFMHx6XwBk0,Number one thing to do in Chicago is never finding yourself there to start with.,1,0,rer1967
82,kFMHx6XwBk0,"Rule #1:  STAY OUT OF CHICAGO!  (Unless of course, you&#39;re riding in an Abrams tank)",17,0,Chris Dean
83,kFMHx6XwBk0,Hay quá,0,0,Cuong Tran cuong
84,kFMHx6XwBk0,Metaviglioso bello bello,1,0,Annamari Rabissi
85,kFMHx6XwBk0,Add becoming a crime victim to the list if you go there,4,0,1RoVer1
86,kFMHx6XwBk0,Science and industry the best museum there,1,0,Chicago galaxy
87,kFMHx6XwBk0,I love my city.,2,0,Its Allgood
88,kFMHx6XwBk0,The Mercury statue in Chicago Park isn&#39;t mercury poisonous,0,0,Anthony Martinez
89,kFMHx6XwBk0,❤,0,0,astridarroyave
90,kFMHx6XwBk0,I’ve already done half of this.,0,0,Hunter Jones
91,kFMHx6XwBk0,For recomidation 7 <br>Best food spots <br>Chicago deep dish pizza<br>Portillos hot dogs and Portillos famous and cake shake,0,0,Smosh 2
92,kFMHx6XwBk0,#1 is: don&#39;t go to Chicago,2,0,Jay in Japan
93,kFMHx6XwBk0,Yeah number one...stay away and skip the rest of the steps.,0,0,SD Dukay
94,kFMHx6XwBk0,"# 1  Run, Run Far away!",0,0,itsmeray01
95,kFMHx6XwBk0,Awesome,0,1,Lost In My World
96,kFMHx6XwBk0,#1 thing to do is turn around and go home. The place is a mess and it’s only getting worse.,6,0,Alan-One
97,kFMHx6XwBk0,I am here to see Johnny’s home 🤦🏻‍♀️😶,2,0,misfit.
98,kFMHx6XwBk0,Getting mugged is a nice part of the Chicago experience.,0,0,Poverty Spec
99,kFMHx6XwBk0,Instructions Unclear: I got shot at by a gang for crossing into their turf.,0,0,DesiredMich
100,kFMHx6XwBk0,The 11th thing to do in Chicago is don&#39;t get shot!,17,3,ri p
101,kFMHx6XwBk0,Do Cincinnati,6,4,IanGames
102,kFMHx6XwBk0,I am going to Chicago in July plz tell me fun things to do with friends,0,0,Rania Mumtaz 13
103,kFMHx6XwBk0,Where can I go for these brownies you speak of?,0,0,ilovepink
104,kFMHx6XwBk0,Very good vdo,0,0,jubayer mridha
105,kFMHx6XwBk0,For great deep dish Pizza go Lou Malnati&#39;s best in the city,0,0,Matthew A
106,kFMHx6XwBk0,1) Not Die<br>2) Move<br>3-10) Never look back,3,0,Cole McDew
107,kFMHx6XwBk0,Chicago My Hometown,1,1,Kenny Begeske
108,kFMHx6XwBk0,Good video until Navy Pier listed as number 1.   That’s got to be a joke right?,1,0,T -RAC
109,kFMHx6XwBk0,Basically New York junior,0,0,Peizxcv
110,kFMHx6XwBk0,1.Don&#39;t get shot 2.Don&#39;t go there,1,0,A B
111,kFMHx6XwBk0,I&#39;m not going to visit Chicago any time soon because of what the mayor did to the city,0,0,Eric Colvin
112,kFMHx6XwBk0,My uncle aunty was leaving Chicago,2,0,Yukti Pal
113,kFMHx6XwBk0,Bro the only thing in Chicago is getting shot my papaw was bron there idk how hes alive,2,0,LaMecia Morgan
114,kFMHx6XwBk0,Bring your vest😄😄😄😄😄,1,0,foxgun100
115,kFMHx6XwBk0,"Be careful! Just released: 800 people shot dead, 4,000 shot and 1,800 carjackings.",6,0,Cliff Busse
116,kFMHx6XwBk0,No. 1:Dont visit to o-block,0,0,jamal 
117,kFMHx6XwBk0,"#1 Do not get shot, beaten, or robbed.<br>#2 leave Chicago<br>#3 stay away from chicago",5,1,The Whale
118,kFMHx6XwBk0,One would be not getting shot or dying,1,0,Dude 5050
119,kFMHx6XwBk0,Add 360 in the Guide,0,0,Maria Carolina peña
120,kFMHx6XwBk0,What is the best day to spend in Chicago?,0,5,Robin Griya Properti 🏠🏘
121,kFMHx6XwBk0,"sorry about this.i have a friend called Amina Kaplanovic,she lives in Chicago,and 19years old .2months ago,she sent me the last message on Snapchat,and then she disappeared . I’m not American and ,i don&#39;t live in America,so I ‘m really worried about her.If someone knows something about her,please tell me ,thanks",0,2,Amina Green
122,kFMHx6XwBk0,All is welll,0,0,Ram రెడ్డి
123,kFMHx6XwBk0,Chicago people is angry absolutely had enough of the voilance the hate.,0,0,Ronald GUNDRUM
124,kFMHx6XwBk0,Avoid getting shot should be the #1 thing to look out for. #2 Get rid of that sorry excuse for a mayor. Record homicides and theft so hide anything of value.,3,0,chickenjo23
125,kFMHx6XwBk0,#11 do not get shot,4,0,splod44
126,kFMHx6XwBk0,#1 is to avoid getting shot and killed,2,1,john Paschalis
127,kFMHx6XwBk0,I live here,0,0,asdfghjkl
128,kFMHx6XwBk0,I highly recommend not getting shot,0,0,Ray Tewell
129,kFMHx6XwBk0,If Chicago is so unique then why isn&#39;t it like Houston Miami Atlanta Or L.A.Maybe bc its more of a tourist city then a turn up city which would only make more city in my opinion🤷‍♂️🤣,0,3,Drop da location my city Htwn bad b!tch nation🤘🏾
130,kFMHx6XwBk0,Number 1: Leave,3,0,H. P. Lovecraft
131,kFMHx6XwBk0,Un rendu pillayum saththu poirum enline la varatha,0,0,Bhaghi RaThi
132,kFMHx6XwBk0,1 thru 10....just leave.,1,0,Cliff Nelson
133,kFMHx6XwBk0,Chicago is the Best city an we have the Best PIZZA,0,1,Sean Dillon
134,kFMHx6XwBk0,#1 Get shot in a gun free zone,0,0,Austin Martin
135,kFMHx6XwBk0,1- gettting  the hell out,1,0,tennisace40
136,kFMHx6XwBk0,#1:don&#39;t go south of Madison Ave if you like living.,0,0,John Altobello
137,kFMHx6XwBk0,Chiraq is a cesspool,0,0,K Day
138,kFMHx6XwBk0,getting robbed I guess,0,0,Cecil Mcfly
139,kFMHx6XwBk0,Do you think the law and order in Chicago is good?,0,1,David Lee
140,kFMHx6XwBk0,Don&#39;t even come around da o,1,0,youngfristfrmdao
141,kFMHx6XwBk0,1. Take cover. 2.Carry a gun. 3.Don&#39;t go out at night. 4. Don&#39;t take public transportation. 5. Get a large scary dog. 6. Don&#39;t walk in the alleys. 7.Keep your kids inside. 8.lock all your doors &amp; windows on your car. 9. Wear a Bullet proof vest. 10. Pray,13,9,EZ James
142,kFMHx6XwBk0,1. Leave,0,0,IemonandIime
143,kFMHx6XwBk0,Don’t get shot,2,0,No one asked shut up
144,kFMHx6XwBk0,Hay quá,0,0,thuy hoang
145,t_Pg-iXFvig,"Loving that you&#39;re back making new episodes! Such stellar production quality; really something else for a channel with such an annoyingly small subscriber base. Though personally, I do miss the practical element of these videos. I loved the breakdown for transportation especially. But that might just be me. Also, a highlight of non-food stuff to do, I think would be great. But you do you! Whatever you wanna make, I&#39;m there! Keep it up! :)",83,1,The Unusual Suspect
146,t_Pg-iXFvig,"Chicago is one of the greatest cities on Earth. I would&#39;ve already been a fan of this episode. The fact that you featured Jimmy Chamberlin; well, that&#39;s just the icing on the cake. Well done, Alex.",29,1,Justin Ikpo
147,t_Pg-iXFvig,"Wow this was excellent. The national media only portrays our city poorly. I love you didn’t shy away from what’s wrong but praised the city for what it does well. Truly marvelous, born and raised in chicago and we love our city.",12,0,BUDGET TECH BRO
148,t_Pg-iXFvig,"The only problem with this is, it isn&#39;t longer. I really could have watched another hour or so. Chicago definitely has this vibe that I&#39;ve never experienced anywhere else.",5,0,Oliver Kelso
149,t_Pg-iXFvig,"Chicago is awesome. The food is delicious even in random restaurants, the building architecture is the best there is, and the people are incredibly friendly. It has it all.",21,2,Vin
150,t_Pg-iXFvig,"Wow, I’ve never been to Chicago, but after watching this, I feel like I have. The new style of your videos is so effective in portraying the emotions of a city, you’ve totally succeeding in communicating the character you talked about. Excellent excellent work.",9,1,Andrew Gerard
151,t_Pg-iXFvig,"Wow, this is such a great episode! How fitting to showcase your hometown, I’m seeing Chicago in a totally new way. Also, awesome choice in featuring Smashing Pumpkins music and Jimmy! Jimmy’s one of my favorite drummers, his style is different; a mix of jazz and heavy rock! He has this incomparable vibe and energy no session drummer hired by SP during his absence could either fill or replicate. Wonderful episode!",1,0,Bulb A. Gaba
152,t_Pg-iXFvig,"I feel like your videos just continue to get better and better.  The level of quality is on another level.  It&#39;s such a big treat when you upload a new video and I always have to stop everything I&#39;m doing and watch.<br>I only spent a few days in Chicago, and unfortunately it was in the summer and the point of my visit was to get my vaccine, so I was miserable and didn&#39;t really enjoy my stay as much as I&#39;d have liked.  I would love to return again one day, of course when it&#39;s much colder, spend more time there, and get a better feel of the city.  ❤️",22,1,Ellary Rose
153,t_Pg-iXFvig,"I agree that Chicago&#39;s imperfections give the city character and vibrancy. Couldn&#39;t have asked for a better guide to my hometown. Thanks, Attaché!",7,1,Ted Lutton
154,t_Pg-iXFvig,"I’ve been missing you guys, glad you were able to visit my city. A city very misunderstood and one of the best cities for food &amp; leisure. Rich history and beautiful architecture. 🙏🏽",14,1,LORD ILLS
155,t_Pg-iXFvig,"I adore your series, and this is truly your best episode yet. My family hails from Detroit, and after visiting many times over the years, I have come to appreciate the rust belt cities as some of the most underrated ones in our country. Chicago, Pittsburgh, Detroit, I love the vibe, the grit, the ethos of getting your hands dirty and defending yourself because nobody&#39;s gonna do it for you. You did a wonderful job of capturing this feeling. Bravo",3,0,Avaholic96
156,t_Pg-iXFvig,As the pandemic started 2 years ago. I took my wife and son to Chicago for New Year’s Eve and snow and cold and all the amazing food.  We have been around the world. And that short trip was amazing. We stayed at the venerable intercontinental on Michigan ave and walked everywhere.    I believe that the art institute of Chicago is one of the best of not the best example of an art museum in the world. You don’t miss anything there extremely comprehensive without getting museum fatigue,5,1,ChrisB8s
157,t_Pg-iXFvig,"These videos are always fantastic. I don&#39;t know if the world is ever going to stop burning enough for me to get out and travel, but watching Attache videos are the next best thing IMO.",1,1,Darth Smirnoff
158,t_Pg-iXFvig,"Excellent work guys — I’m gonna be studying that intro in particular for the next few days! Chicago had one of the best first impressions on me of all US cities I’ve visited, when I first went. It’s just so damn cool!",12,1,Joe Allam
159,t_Pg-iXFvig,"All of your videos are excellent, but this one seems next-level in terms of production quality, editing and story-telling. Top notch! I especially enjoyed the historical retrospective and context. I agree with others on missing some of the practicals, but I like this style just as much too. Great work!",3,1,Andrew Sheppard
160,t_Pg-iXFvig,"Born and raised in the great city of Chicago, I can say this video encompasses so much in just 16 minutes as to what makes my city the best city of the United States! Honestly, the world! :)",1,0,novelero03
161,t_Pg-iXFvig,"Epic! Thank you for this guide. In these times of limited or nonexistent travel options this is a welcome escape. I wholeheartedly concur with your sentiments by supporting small operators. Without them the fabric of the city ceases to exist. It merely becomes another &#39;McCorner&#39;. An interesting story on this subject, a local cafe was on its knees during the worst of covid. We saw this and rallied around our neighborhood, essentially harassing anyone and everyone to spend money there lol. It worked. A couple months after the worst of the lockdowns, I saw them unbox a new coffee machine and there have been new staff put on. So folks, get out there and support your local.",5,1,Derp
162,t_Pg-iXFvig,This was so incredible! I live here in Chicago and you just totally nailed it. Amazing film. Looks and sounds so awesome. Blown away. 🤘🏻,1,0,Dustin Rybka
163,t_Pg-iXFvig,"Not even 2 minutes in and what a brilliant video. Well narrated, filmed and edited!!",0,0,messedupprodution
164,t_Pg-iXFvig,I think that since Anthony Bourdain died (God rest his soul) we haven&#39;t really had a travel show deliver that amount of quality and philosophical insight into a place. I have to say that Attaché is picking up where he left off and delivering amazing travel content. Proud subscriber!,1,0,Melchior Leemeijer
165,t_Pg-iXFvig,The best video I&#39;ve seen from you guys!  I waited and waited for you to finally show this marvelous city and you did it justice. Thank you!,1,0,Aim Zee
166,t_Pg-iXFvig,This is such a well-constructed video!! We currently live in Chicago and I always love learning about new spots. :),0,0,Ninileaks
167,t_Pg-iXFvig,Flawless production giving honor to those represented with a dash of humor and enchanting story telling. Known more commonly as the Attaché Way. Glad you guys are back!!,1,1,Jesse Gearhart - Langue Voyage
168,t_Pg-iXFvig,"I absolutely love Chicago, I lived off 47th &amp; Western in Back of the yards neighborhood out in the Southside during the 2 years of the pandemic, saw it come back to life. It was my first major city experience &amp; I would have loved to stay but I had to move on for career purposes, I live in NYC for the moment but I hope I come back, it&#39;s a City that truly stands on its own!",1,0,Walter Dominiquez
169,t_Pg-iXFvig,"What a great guide! That really felt like a true taste of the city, and a cracking soundtrack too! You should start listing the songs in the description!<br><br>Also... <a href=""http://www.youtube.com/results?search_query=%23teamrundown"">#TeamRunDown</a>",10,1,Chris Ratcliff
170,t_Pg-iXFvig,"Videos are getting better and better production wise (if that was possible), would like a bit more on the &quot;practicalities&quot; such as airport and transport etc as previously done. One q, how do you know Jimmy C?, such an iconic drummer.",9,1,Mike Levenson
171,t_Pg-iXFvig,"Cinematography was next level here, I don’t mind this version an episode, feels more in time with what people want to understand when exploring a new city. The other details like travel or airport can be easily googled. That said, I could see you making a separate, shorter video to go along with these in which you cover those details to help everyone.",2,1,Isaiah Clark
172,t_Pg-iXFvig,"This is so awesome, absolutely love your travel videos and can&#39;t thank you enough. You have helped us so much on our travels!! Please can you do Nashville in the future? 😃✈❤",2,1,Beth Paterson
173,t_Pg-iXFvig,"The intro gave me chills, amazing video!",8,1,Alex Oestreicher
174,t_Pg-iXFvig,Such an underrated channel man. Every video is high quality in production. Keep up the good work.,5,1,Barun Pradhan
175,t_Pg-iXFvig,When we were there in 2018 never felt unsafe anywhere. Of course we weren’t looking for trouble either. What a great city and can’t wait to go back!,1,0,Brent's Bistro
176,t_Pg-iXFvig,"I love my Sweet home, Chicago! Moving here a decade ago was the best decision I have ever made. Thanks for sharing!",2,0,Rich Lawrence
177,t_Pg-iXFvig,"This is your best episode yet, keep up the great work. Excited to see you back! Thank you.",3,1,Reuben A
178,t_Pg-iXFvig,This was brilliant. You&#39;ve convinced me that this will be the next city me and my partner will visit as our first post-pandemic trip,0,0,MsCdngrrl
179,t_Pg-iXFvig,"I love that city, it is full of poetry. Your video defines it perfectly.",1,1,Patsy Carpio
180,t_Pg-iXFvig,"The production quality is on another level! It&#39;s getting better every time! But I miss the practicalities (airport, transportation, things to see and do...) Too much food-focused content. Food is an important topic, and should remain something that a segment of each video focuses on, but people who travel solely to eat are few and far between. I also really enjoyed the soundtrack!",2,1,Martin C.
181,t_Pg-iXFvig,"You have done my city proud, and I thank you!",1,0,Pedro Portillo
182,t_Pg-iXFvig,The production here is so stellar! God just the intro had me pause this video head to a couch I could get comfortable and get immersed in this. Thank you!,1,0,BenShutUp
183,t_Pg-iXFvig,"Ive been a long supporter of your channel, and i have to say this is by far your best episode. Very excited about your future work 😁",2,1,Jeury Veloz
184,t_Pg-iXFvig,"That was a truly great presentation, as always. Thank you so much for the being the eyes, ears, nose, tongue - the conveyor of such grandeur that many of us have yet to experience firsthand.",1,1,T.H.E.O.R.Y.
185,t_Pg-iXFvig,Yesssss. Can&#39;t sleep and I am currently in some early Chicago planning stages already. This couldn&#39;t have been posted at a better time!,4,1,Anthony
186,t_Pg-iXFvig,"Finally!  The triumphant return!  My God, I’ve missed you guys!",3,1,2091Ted
187,t_Pg-iXFvig,Fantastic video.  Thanks for that…helps us remember how great our city can be.,3,1,B S
188,t_Pg-iXFvig,Never in a million years I would of thought I’d see Harolds chicken on this channel 😂 I love it 🙏🏽,8,4,LORD ILLS
