,video_id,comment,likes,replies,username
12,1JJfWnAryrM,Hi ! I’ve been in NYC this month and I want to thank you for all your advices. It was my second trip to the big apple and I enjoyed it much more this time thanks to your so precious items. I will continue to listen to go again ! So many things to discover in this incredible city that I really love 😃,7,1,Carmen Alvarez
13,1JJfWnAryrM,"John, thank you for the great ideas. My family and I are making our first trip to NYC over the Labor Day weekend and we&#39;ll definitely use some of your suggestions.",7,0,Jeff Seidl
14,1JJfWnAryrM,"Thanks for your videos Here Be Barr! I&#39;m planning my first trip to NY next week. I&#39;m from Europe and this is also my first USA experience. I used lot of your recommendations to plan my itinerary. From each video, I always learn something new. You are the best NY promoter! :-)",1,0,Th3Ta11est1
15,1JJfWnAryrM,"Visited in May this year for 5days, visited many places you suggested,traveled the subway, restaurants in Greenwich Village,row boat in Central Park,walked miles and loved every minute of being there. Won’t be my only trip as planing a visit September/October 2020,and yes it is the best pizza and coffee in the world.🇺🇸🗽🇬🇧# lovingnewyork🇺🇸",1,0,Terry cousins
16,1JJfWnAryrM,Your videos have helped me so much. Our last trip was perfect because of you. We did most of the things on this list. We will be going back as soon as this covid settles down some. Thank you again. Your videos are more helpful than u know.,2,0,lickburner86 esquivel
17,1JJfWnAryrM,So happy that in my first trip to NYC I did all of these things. Such a marvelous experience 🙌🏼,18,2,Marti✨
18,1JJfWnAryrM,"Hey John,<br><br>Just wanted to reach out and say thanks so much all that you do on here. <br><br>My girlfriend and I moved to NYC in Jan 2020 and your videos inspired us. I can&#39;t express how much you&#39;ve helped us get aquainted with the city BEFORE we moved. So thank you again, keep up the wonderful work, and best of luck on the continued success!",7,0,John Lawniczak
19,1JJfWnAryrM,"Thank you for this video, very well thought out and will benefit tons of people.  You really nailed it.  As someone from NJ, I&#39;m still in awe of Times Square and how there&#39;s really nothing like it in the world (really the only thing as close is some areas in Tokyo).  If you&#39;re list were longer, I would include Coney Island (although its a different borough), as well as Chinatown (particularly the area near Doyers), and Wall Street/Trinity Church area (even though the last time I was there, there was some really ugly scaffolding that blocked the view of Trinity Church from Wall Street.)",8,1,Mark A. Drexler
20,1JJfWnAryrM,"Thanks for another great video! Can’t wait to do all these things for the first time in December ☺️ Can you please make a video with your recommendations for things to do during the winter? Congratulations on 100,000 subscribers, very well deserved 🎉 From your long time Aussie subscriber 🇦🇺",3,1,Amanda L
21,1JJfWnAryrM,"Your videos helped my trip to NYC and we did have a great time, we also did it with 9 &amp; 10 yr olds it really is a place for everyone. <br>Will see a show next time though. We did not plan to see the memorial but being in that area felt like we had to and it is a must see. <br>Love how patriotic 🇺🇸 is!",3,0,Dan Balto
22,1JJfWnAryrM,I did all of that in my trips to New York:it was a great experience ❤️,2,0,Nadia Alhajeri
23,1JJfWnAryrM,"Very informative videos, to me NY always looked like this scary mega city and you often don&#39;t know where to start they are just so many places to visit, but with your videos you give some level of confidence and what to look out for. Now my bucket list is complete for my visit to NYC next month and all thanks to you buddy: Much love from South Africa",2,0,Ayanda Tyatyantsi
24,1JJfWnAryrM,"I was born and raised in NYC and I gotta say, this list is spot on. Also, I would suggest Little Italy (I&#39;ve been gone for 5 years now, but pretty sure it&#39;s still a thing) The memorial, please be respectful and yes, highly recommend. I would also add Harlem, it&#39;s changed for the better and has so much authentic food, architecture and quite a cultural flair.",9,5,Series Sleep
25,1JJfWnAryrM,"We visited for the first time at the end of March. We literally did everything on this list except a museum. We came on a limited time for a play so we didn&#39;t have time. Still, great list man. Would highly recommend. I would also add taking the Staten Island ferry, that was fun.",7,1,Brian B
26,1JJfWnAryrM,"Hi John, my bros and I were in New York for the first time in May, we actually managed to get all of these done and more besides! Your videos were so helpful to us, fantastic content. Thank you!",1,0,mcwithcheese
27,1JJfWnAryrM,I always recommend  (if they don&#39;t stay in brooklyn) to go first to brooklyn with the subway before going on to the brooklyn bridge. Maybe get an ice cream (italian style) and use the bridge to walk back to manhattan.<br>That way you walk towards the skyline what I prefer instead of always turn back around.<br>PS.: Please don&#39;t stay in the bikelane for pictures ;),217,7,Joey Blacky
28,1JJfWnAryrM,All activities are added to my to do list! One day I will be visiting all the places you have shown us in the video. Thanks for the tips.,2,0,Zados
29,1JJfWnAryrM,Have done every one of those 12 things over the course of 3 1/2 weeks (in two trips). NYC pizza is hands down some of the best pizza I&#39;ve ever had. Rockefeller definitely better than Empire State Building. Mate my heart forever belongs to your city and your videos just remind me why. Never stop!,7,0,Paul Clarke
30,1JJfWnAryrM,I love New York&#39;s architecture and its massiveness! That&#39;s one of the reasons I use New York as background to my YT videos where I talk about living in USA from a perspective of a Polish girl;) With English subtitles obviously ;),3,0,Polka w Ameryce
31,1JJfWnAryrM,"Cool video, I went to New York (All the way from Australia) for the first time in April this year and managed to do every single thing off your list. Loved New York, such an amazing place.",7,0,Adam Ahern
32,1JJfWnAryrM,"Thank you for this! I&#39;m from Arkansas. Lived a few years in commiefornia. Never been east of Memphis, TN. Been looking into a weekend trip to NYC just to go and see it! This has me want to go even more intense!",0,0,Scott Crawford
33,1JJfWnAryrM,This video is absolutely what I needed right now because I was planning my first trip to New York city and I can&#39;t do it just because of the coronavirus. I started to follow this channel. Regards from Tuscany!,3,2,"il primo, vero, Teofilatto Dei Leonzi The Official"
34,1JJfWnAryrM,"Great vid! I am from Baltic state Lithuania and during my first trip to NY, was lucky to get inside the crown of statue of Liberty. That was a very special moment in my life!",12,1,Tomas Gaud
35,1JJfWnAryrM,"Hi. I&#39;m visiting NYC and NJ this December for two weeks (last week December and first week January) so any advice and tips regarding Winter will be much appreciated. Like are there places in NYC we should avoid in Winter, what to do during Winter in NYC and NJ, places best suited to visit during Winter, dress, etc any advice will be appreciated. Thanks.",1,0,girlontheclouds
36,1JJfWnAryrM,Now let&#39;s not get too excited with the best pizza thing (Italian here :D) but the video is so useful! Thank you!,9,1,Ulrich Stern
37,1JJfWnAryrM,Stumbled upon this video after visiting NYC a month ago but still managed to do all 12! 😍😍😍,0,0,Benny Schmidt
38,1JJfWnAryrM,I appreciate this very much. I live on the Ontario/NYS border but never travelled that far south. Thinking of going this coming spring.  So far the ESB and the WTC are two on my bucket list.,2,0,David Aikman
39,1JJfWnAryrM,"On my first trip I did 12, 8, and 2. One of the best days of my life 😊",0,0,Fiendfyre
40,1JJfWnAryrM,As a native New Yorker. You forgot to mention getting a street pretzel or hotdog. Just part of the service timers experience that I think would be awesome sauce thank you for all your amazing work,8,3,Awesome Sauce Radio
41,1JJfWnAryrM,Yes. Thank you for those suggestions. Knowing the cost of these visits helps me to have an idea of the cost of visiting for a week in addition to  traveling and hotel expenses.,1,0,Wayne Gill
42,1JJfWnAryrM,"If you are a Ghostbuster&#39;s fan, Moore St. in Lower Manhattan is the firehouse (interior shot in California) and if you are a Led Zeppelin fan,  St. Marks Place is where the cover for the album &quot;Physical Graffiti&quot; was shot.  There&#39;s tons of random fun spots in NYC.",17,1,Mr. White
43,1JJfWnAryrM,We just took our second trip to New York this past July!! Did almost everything on your list ( we vlogged everything!)  We cant wait to go back!!! Southern California girl who is in love with NY!!!!,8,1,A&J Creations
44,1JJfWnAryrM,Spot on with the locals avoiding Times Square. Unfortunately I work in Times Square so I can’t avoid it. Great video!,6,1,Lynette Ortiz
45,1JJfWnAryrM,"This was a very good video for everyone,  including people who have been there before. We&#39;ve been to NYC several times and have been to several of the places mentioned. We are hoping to visit later this year.",0,0,Jeannette Hilpp
46,1JJfWnAryrM,"It&#39;d be cool to make a &quot;your second trip&quot; video in the future. I saw most of the list on my first trip, and currently planning a second visit next year.",0,1,kaungset
47,1JJfWnAryrM,"I’m a Bronx local, born/raised in NYC and honestly I haven’t even done half of these things which makes me sad lol. So thank you for recommending these things!",35,2,joushou
48,1JJfWnAryrM,"I&#39;ve lived in New York for 3/4 of a century. Never been to the Lady in the harbor, the Empire state bldg., nor was I ever foolish enough to tour Central Park (Did go through it in a  horse and buggy, about 50 years ago.) You can go to the stables and rent a horse in Manhattan and ride it on legal horse paths. You can go to the Cloisters or grant&#39;s tomb and say thanks to him - few people ever go. Go to Riverdale in the Bronx or the BAM in Brooklyn - Coney island. If you have a spare few hundred dollars, sure, go to a broadway play once in your life. I did that back in 1955. Haven&#39;t been back. Parking alone is $50, Tickets are hundreds and hundreds and if you want to have dinner you&#39;ll pay a fortune for bad food. What he says about the village is true, wander around there check out the layout and the people and the architecture. Ask somebody where the MEWS are - these are hidden, very secret streets and people LIVE there. Stay a week just to see the museums - I used to go every weekend in the 1940&#39;s and 50&#39;s. Have a steak at the Old Homestead on 13th street. and go to Katz&#39;s deli  on Houston street for a once in a lifetime dining experience. Yeah, do Times Square at night. But if you want the skinny, go at 8 a.m. on a Sunday. Never set foot on Staten Island. I never did.",16,0,Stephen Ryder
49,1JJfWnAryrM,"This was very helpful. We are coming from the UK in august. We can’t wait. We only have 5 days so a lot to do in such little time. We went to Paris last year and spent a small fortune, we have been saving the £$ so we can bring something to the party and contribute to your amazing city.",0,0,Benjamin Howard
50,1JJfWnAryrM,"we&#39;ve been last month for our 1st time in NYC, and done 12 of this 12 tips!! some  ones more than one time like the $pizza and to eat and drink at a rooftop, tks to your past videos... thank you to spend your time to help travellers like us!!!",1,0,Rodrigo Palma
51,1JJfWnAryrM,If you&#39;re coming to New York on bolt bus the high line is one of the first landmarks you&#39;ll see. It&#39;s an awesome experience. I missed out my first time and it&#39;s one reason I&#39;m coming back.,0,0,John Slyfield
52,1JJfWnAryrM,"I was there exactly one year ago and ticked off most of your list! Didn&#39;t manage a pizza, the High Line, exploring Greenwich Village, Grand Central Station or a Broadway show, so they can all go on the list for next time!",1,0,Laurence Tait
53,1JJfWnAryrM,"I was just in NYC last weekend and went to the 9/11 Memorial and Museum. It was very emotional and moving, seeing parts of the building and personal belongings left by office workers. Well worth it to check it out if you are in NYC.",0,0,bibber123
54,1JJfWnAryrM,"I&#39;m in NY for the weekend and went to Time square last night, forced my husband to stay until midnight to witness that digital display you mentioned here. Imagine my disappointment when I realized I was wasting my time. It just never happened.",5,1,Leave It 2 Nessa
55,1JJfWnAryrM,I&#39;ve followed your channel for a while but I&#39;m finally getting to go on my first trip to New York! I&#39;m going for one of the last Phantom of the Opera shows before it closes on Broadway. I&#39;m only going to be there for 4 days so short trip but will be reviewing some of your recommendations again!,0,0,Blade51
56,1JJfWnAryrM,"Thank you for this list!  The app was great, Dear Irving’s was amazing, and I avoided the characters on the street (from your “what to avoid”). So so helpful!!  Thank you.",0,1,Jennifer Wimberly
57,1JJfWnAryrM,I did every single site that you said. I also am from NJ and I go into the city a lot. One thing that you haven’t really touched on is after Covid you have to look at street festivals. I’ve been to a couple of them and let me tell you something those things are huge.,0,0,flyewr1907
58,1JJfWnAryrM,Hey John....thanks for all the tips.   We just got back from a 4 day trip to NYC and your tips were golden.   We did see a show as well that was out of this world called &quot;The show that goes wrong&quot; at New World Stages on 50th (I believe) and it was non-stop laughs from start to finish..... I strongly recommend it as a less expensive way to see an amazing show in NYC.    Thought you may want to check it out as an option for a future video.   Our family of 4 got discounted tickets on Groupon for $240 all in.  This theatre also has multiple other shows in multiple theatres at the same location.      I believe its an off broadway show.  thx,0,0,Acacio A
59,1JJfWnAryrM,"I lived in New York for one year and three <a href=""http://months.so/"">months.So</a> that was the best time of my life.I am looking forward to go back.",2,0,Sunnny sun
60,1JJfWnAryrM,"Helpful! Because am here this weekend with my wife and it&#39;s her first time in the city. We&#39;ve coincidentally already done several of your suggestions, and I think you and I must have similar tastes because all but one of your suggestions are in our plans.",3,1,Jonathan Gennick
61,1JJfWnAryrM,"My personal opinion, pal. I did a lot of walking throughout Manhattan from Alphabet City to SoHo to Spanish Harlem to Yankee Stadium to where Mad Dog Coll was shot, now a pet store. But my favorite was the boat cruise by Intrepid around Manhattan, from Hell&#39;s Gate to Yankee Stadium the best money I spent on my trip.",0,0,Brian O'Hara
62,1JJfWnAryrM,"Man you&#39;re lucky you get to live there. For someone like me from Illinois who has never been there, the thought of new York seems like a beautiful magical place so far out of reach, kinda like the moon but i will get there someday I&#39;ve always wanted to go to times square and mostly see Manhattan and Brooklyn. I feel like fall would be the best time to go there since its my favorite season I imagine it&#39;s at its most beautiful during the fall and winter months",0,0,Negative13
63,1JJfWnAryrM,"Que saudade de NYC ❤️ <a href=""http://www.youtube.com/results?search_query=%23ilovenyc"">#IloveNYC</a>",2,0,Isabel Brasiliano
64,1JJfWnAryrM,"I ran into the problem of over-planning and running out of time, I plan to do the other half of stuff I planned on my first trip up for next year",0,0,Phelan Lais
65,1JJfWnAryrM,"I definitely recommend all of your choices for things to do in NYC, except ONE for me personally: No. 11, the rooftop views. I&#39;m VERY acrophobic!",1,0,William Burke
66,1JJfWnAryrM,I work at the 911 Tribute Musuem and I can really tell you it&#39;s a must see experience and a true show of what makes New York a special place and her people some of the most resilient in the world!,103,3,Christopher Procaccio
67,1JJfWnAryrM,"I’ve done all but the Highline!  I’ve been there 30-40 times, and my late wife loved Grand Central. We even went to the crown of Lady Liberty. My favorite- the West Village. I could spend all day there.",0,0,Stephen Backs
68,1JJfWnAryrM,I love McSorley&#39;s Bar in the East Village.   I also prefer the diners more than the restaurants.   Thanks for posting about Three Lives and Co.  I&#39;d not heard of that one and I&#39;ll need to check it out.,2,1,SFS116
69,1JJfWnAryrM,I&#39;m going with someone to NYC who has never been in April and everything on here made my list already. Thanks for the pizza shop options too.,0,1,Raina Shea
70,1JJfWnAryrM,"I have visited New York about 5 years ago and have done all the things, except the museum and the musical. So much pizza i ate in this few days, it is really fantastic. Have still great memories from this journey.",1,0,sophist1cated
71,1JJfWnAryrM,Planning to go to NY in a couple months. I watched this video with a pen/paper and took notes like I had an exam coming up LOL,1,0,Sharina Tisdale
72,1JJfWnAryrM,Him: things to do in your first trip to NYC<br><br>me: watching this video even though I live there,665,70,Maggie l
73,1JJfWnAryrM,"I love this video, and I love the jazz music in the background. I have only seen Times Square when I was there for one weekend, so there is much more to me to see the next time I go to NYC!",1,1,Kim S
74,1JJfWnAryrM,"Great tips. Regarding the pizza, you definitely need to travel to Napels, best pizza is in Italy &amp; Brazil (yes Brazil, insane Italian community and kitchen influence in São Paulo / Rio etc)",0,0,Hans LePetit
75,1JJfWnAryrM,Shot bro!  Planning my 5th trip and my GFs first trip to NYC.  Love your vlog style and will be exploring the rest of your content to make our trip to NYC amaze!  Cheers all the way from South Africa.,0,0,Francois Pienaar
76,1JJfWnAryrM,I am a life long Nu Yawker and I watch your vids all the time. Thank you for making me look heroic on my NYC dates and giving me locations for my photography.,0,0,Paul Coughlan
77,1JJfWnAryrM,Love this! Nails all the top things to do in New York!,1,0,Amy Hicks
78,1JJfWnAryrM,I&#39;ve actually done all of these things!  Glad to know that I haven&#39;t missed much.,6,0,John Labus
79,1JJfWnAryrM,Outstanding video!  I did all of them (and enjoyed all of them) on my first visit except for the Broadway show.  But fortunately I stayed for a whole week.,1,0,Jeff Schwenke
80,1JJfWnAryrM,"It’s crazy how a lot of people from the uk including me see America as the most go to place on earth and a lot of Americans feel the same about the UK, I once met a chick from Brooklyn who was in London and she said she absolutely hates New York but she loves London, I’m thinking rah that’s pretty mad 🤣🤣, New York is the number 1 place on earth I’ve always wanted to visit ever since I was a kid, I’m going there for the first time next year hopefully 😁😁🙏🙏",0,0,Yeezy1999
81,1JJfWnAryrM,im from australia and am planing a trip around america with family and friends when we can travel again and this video will help me to plan fun stuff to do when we get to nyc,1,0,Brentos07
82,1JJfWnAryrM,"I love your videos. some make me cry I get so nostalgic.  I am a former New Yorker and my mom made sure we took in the sights every Sunday.  I love New York and wish I could live there, it is a marvelous city.",0,0,SinneR Rodriguez
83,1JJfWnAryrM,"We dedicated our last day to Central Park, and we could’ve spent a whole extra day since we relaxed on our last , and didn’t wanna rush through. But definitely one of my favorite days",0,0,Raimund Gruner
84,1JJfWnAryrM,As a native New Yawker of 58 years the pizza is the only thing that keeps me here!  Good to see you put it at #1.,7,1,Dominic Mancello
85,1JJfWnAryrM,Thanks for a practical yet meaningful insights about the city.,1,0,Maria Donadie Viernes
86,1JJfWnAryrM,"You are guiding me to an awesome experience in NY in <a href=""http://february.xxx/"">February.xxx</a>",0,0,georgeringopauljohn
87,1JJfWnAryrM,Great video! I’m visiting in July. I’m so excited! We will do some of these things! 😍,0,0,Lovely Lasean
88,1JJfWnAryrM,"I did 9 of those 12, plus about 20 more!  Did pretty good for 6 days!",1,0,Escaping the Empty Nest
89,1JJfWnAryrM,Love this video. As a New Yorker I agree with all 10!,0,0,sashichka1
90,1JJfWnAryrM,"I am in Australia and I would love to go to New York one day, this was so very helpful thank you for all the great information. New York looks amazing,.",5,1,AussieAngie
91,1JJfWnAryrM,Great videos man. Coming to NYC in December!<br><br>Obviously I’d imagine things like Central Park boat rides etc will be closed due to ice<br><br>Can you recommend the best things to do in the winter?<br><br>Thanks!,4,1,ashhh9797
92,1JJfWnAryrM,"Excellent video as always, Jon! Your videos are truly the best. Also, I knew about most of this because of you, but I had no idea you could still go up in the crown!😲<br>Def gotta go next time I&#39;m there!",2,0,westie430
93,1JJfWnAryrM,Hey I absolutely love your channel!!!! I’m planning my birthday trip to New York in may. Is there any restaurants you can suggest I must go too?? Like maybe top 3 ? It would be much appreciated. I’m literally going to bing all your videos before I go. Your the only person I trust on YouTube for NYC videos. 😊,0,0,malik redding
94,1JJfWnAryrM,I went to NYC 3 weeks ago. I love Times Square... it sure feels like the center of the world.,0,0,SecretSauce8
95,1JJfWnAryrM,"Thanks Here Be Barr. Me and my family just returned from New York last night, and your videos provided us a lot of information for our trips. Thanks keep up the good work. 👍",1,1,Chesney Reyes
96,1JJfWnAryrM,"I’ve been to NYC many, many times and I’m ashamed to say, I’ve only done half of the things on the list. However, I have been inside and to the crown of the Statue of Liberty!",10,0,Elisa Goldman
97,1JJfWnAryrM,Good list. I did 50% of these things on my first trip.,2,0,Olga Shenfeld
98,1JJfWnAryrM,"Done all of it on my second trip here!! On my first trip, not so much lol",1,0,Megat Farezi
99,1JJfWnAryrM,"I went here today, (July 1st) to celebrate my birthday!! I had an amazing experience. ❤",1,0,Empress Macaron
100,1JJfWnAryrM,Thanks so much! This helps plan my trip for next year!! Enjoying all your videos!,1,0,Anita Scarr
101,1JJfWnAryrM,"Be very careful about renting a hotel in NY.   Sometimes you could be renting a hotel room that is also paid to house the homeless.<br>Happen to me in May of this year.  The police would be in the hotel lobby from time to time, if that does not tell you something.   It was listed as a four star Hotel.<br><br>It was in Times Square.   I looked up on the internet and found it was housing homeless.   They also came up with some BS charges at the end of the stay.",0,0,Kevin Healey
102,1JJfWnAryrM,This guy:best pizza in The world<br>Italy:This is an avengers threat,729,29,yeet yoink
103,1JJfWnAryrM,I was there a few month ago. My absolute highlight was a helicopter tour. There is nothing comparable with the view from the helicopter.,0,0,MrSporty
104,1JJfWnAryrM,Great list! Only thing I would add is to take another ferry ride besides the Staten Island Ferry to get views of the city on the East River,0,1,Food and Footprints- Greg and Jumi
105,1JJfWnAryrM,"have been in NY week ago, funny thing but have done 90% things from your list and  some more as well  :) and don&#39;t get me wrong, love the city, that it never sleeps, and that everywhere you look there is something to eat, and the architecture, and all the small and big things about NY, but honestly, would not call NY pizza city. I have eat better pizza and I guess most westerns cities can say that there is pizza everywhere. I leave in Poznan, Poland and there are dozens pizza places, with great pizza as well, and Poznan is like 10 times smaller than NY",0,0,Piotr Budziszewski
106,1JJfWnAryrM,✔✔✔ did all these last week including the Vessel by Hudson Yards at the end of the High Line. Thank you for all your helpful videos 😊,14,0,Gruuvvee JAM
107,1JJfWnAryrM,"Be there soon, so excited  to visit Central Park, Time Square, Museum and Statue of liberty☺️",1,0,Chris wanderer
108,1JJfWnAryrM,"Currently sitting in my hotel room in midtown, having done literally ALL of these things in the past week and everything was so worth it. Great itinerary! <br><br><br>Tip: avoid top of the rock at sundown unless you really want that sunset photo, either go before 3 pm or after 9 pm to avoid crowds.",46,1,Josefine Bruhn
109,1JJfWnAryrM,Thanks for making a very well made informative and interesting video. <br><br>I’m hoping to visit within the next couple of years. Wayne 🇬🇧,1,0,"Buses, Journeys & More"
110,1JJfWnAryrM,"Can someone please list off the museums he showed in those clips for me, please?😊<br><br>I&#39;m going to New York very soon, so if anyone some cool recommendations to random attractions or events, that would be great and very appreciated!",0,0,YourFavoriteSarahCat
111,1JJfWnAryrM,Amazing pizza place. Tried three different pizza places and that one is definitely the best. No regrets at all. Had an amazing experience in NYC thanks to your videos.,0,0,Jesse Cardona
112,1JJfWnAryrM,Hey great video! This channel is a gem. Keep doing what you’re doing.,1,0,Tree House
113,1JJfWnAryrM,"In NYC , the United Nations is also Headquartered and is worth a visit . There are daily guided tours .",0,0,Ravo Solankovic
114,1JJfWnAryrM,One of the best little known museums is the Tenement Museum. Take one of the tours that they offer. They are wonderful.,40,2,alwaysmylove
115,1JJfWnAryrM,Thank you so much for this guidance video I really appreciated it cause it’s updated and fun !  I”ll take it into consideration for my trip to the big Apple... Greetings from Chile ✌🏻,1,0,Margarita Vergara
116,1JJfWnAryrM,"I came back from nyc recently and I have to say your videos were so helpful , thank you so much for all the tips",0,0,leen abu yousef
117,1JJfWnAryrM,Was born in new york and moved when I was 5 years old and have lived in florida since. I am almost 22 and just booked a trip to NYC in January! I’m so nervous but so excited,1,0,Brendan Block
118,1JJfWnAryrM,"Good video, I like it!<br>I passed 9 of 10. Didn&#39;t go to a Broadway show, but visited former CBGB&#39;s and Bushwick Collective. <br>Also took a walk on Manhattan Bridge  south side.",0,1,Péter Pál Lóránt
119,1JJfWnAryrM,"Loved this video and all your videos related to NY, as I am planning to visit. I have just one suggestion, some of the things mentioned as &quot;best in the world, famous in the world&quot; should be referenced as best/ most famous in the States. For the best pizza, Napoli is the spot:) Thanks for creating these:)",0,0,Nadia Pavel
120,1JJfWnAryrM,"* walk the 42nd street<br>* Visit a baseball / basketball game ( I liked the Yankees)<br>* Chelsea indoor market<br>* Do a Harlem tour + gospel<br>* Visit Brooklyn ( Williamsburg / Coney Island I recommend, follow the D train)<br>* Walk fifth avenue ( window-shopping)<br>* Take line 7 to Flushing and experience a nice Asian culture there.",4,0,Don Givani
121,1JJfWnAryrM,Saved this video for our first (soon) NYC trip 😄,2,0,Nick and Helmi
122,1JJfWnAryrM,"Definitely going to be doing a lot of these things for my first time, only their for a day and a half, but thanks for the advise.",0,0,Chris Gabele
123,1JJfWnAryrM,I am ready to visit New York. I was born in it but my parents moved to Ca few months after my birth . My wife can’t go due to her work and the kids but I hate going alone.,0,0,Steven Rogers
124,1JJfWnAryrM,"Thanks for the suggestions! I didn&#39;t get to do all of it, but I did enjoy my visit in NYC.",0,0,KaMeshia M
125,1JJfWnAryrM,"Been twice and hit all the 12 ideas, going back in 2022 for another go around and see things we have missed, thanks for your video",0,0,David Delcloo
126,1JJfWnAryrM,Hope I visit there someday ☺️ greetings from London 🇬🇧,26,3,Mariam
127,1JJfWnAryrM,My family and I are vacationing for the first time in NYC and we are stuck between staying in Brooklyn vs New Jersey. As far as transportation to Manhattan which is easier ?,0,0,Nick Brosco
128,1JJfWnAryrM,Absolutely right and included to my bucket list..two thumbs up for the info dude.,0,0,Adi Sidharta
129,1JJfWnAryrM,"First time in NYC for my friend and I  two weeks ago. We also weren’t keen on Times Square, so went to Central Park and the Village. A brief trip, but we’ll be back for that pizza!",1,0,jealousofmypuddin
130,1JJfWnAryrM,It’s crazy I’m from New York and I watch your Videos because it’s things I never even knew living in New York all my life so thanks great video and I’m going to visit some of the places in the video❤,0,0,Sharlene Gay
131,1JJfWnAryrM,Very informative and helpful!‼️ ❤️,0,1,Jolie
132,1JJfWnAryrM,I remember my first time in the city! It was amazing :),14,1,Adriana Marvan
133,1JJfWnAryrM,Thanks for this we&#39;ll be doing our 1st trip to NYC in October. Glad to say we are doing most of these. I&#39;m from the UK.,2,2,Mags John
