,video_id,comment,likes,replies,username
116,dNU1lJiDaSY,"Thanks for sharing! <br>I&#39;ve been to the cities &amp; live in one, last place some people don&#39;t want to be is hustle &amp; bustle of traffic then visit  morbid museum, total 6th. floor contributed to commemorates Kennedy <br> Death&quot;🙆‍♂️🤦",1,1,Heart Travels
117,dNU1lJiDaSY,Move to Amarillo Texas! You will love it there!,0,1,Yvonne Mikulencak
118,dNU1lJiDaSY,Belleza,1,0,Yessenia Trejo
119,dNU1lJiDaSY,One day I wanna live in Texas,7,1,TheColeShow
120,dNU1lJiDaSY,"This is a pretty good video. Thanks for sharing. Have a blessed and prosperous day, remainder of your week, and New Year in the mighty name of Jesus Christ of Nazareth. Amen and Amen and Amen and Amen and Amen and Amen.",1,0,Ladenna Young
121,dNU1lJiDaSY,This woman have so nice and warm voice,0,0,Alisa Bucarciuc
122,dNU1lJiDaSY,I just posted a Texas Vlog on my channel too! Love the content !!,0,0,Alyssa MK
123,dNU1lJiDaSY,sceglierei Dallas dove  da una vasta pianura emergono dei bellissimi grattacieli,0,0,Carmelo
124,dNU1lJiDaSY,beautiful really view ❤️,1,0,primitive survival thinking
125,dNU1lJiDaSY,"I&#39;m a Texan and love Texas as always! About this video, drone shots are misleading, discounting those drone views, but remember that drone shots make even junk yard look beautiful. Isn&#39;t drone banned in national parks? Then how did you get those shots in Big bend national park?",2,1,Dr. Adarsh GUPTA
126,dNU1lJiDaSY,My favorit place in Texas among the others :<br><br>1. Houston <br>2. San Antonio <br>3. Dallas <br>4. For Worth <br>5. El Paso <br>6. Austin,5,7,Andriya Pradipta Karim
127,dNU1lJiDaSY,South padre island has the best beaches in Texas,10,1,J M
128,dNU1lJiDaSY,"San Antonio yes.  Palo euro a must, chuck wagon breakfast in the canyon, bbq meal with musical Texas for supper until dark.  Dallas 6th floor museum does it&#39;s best to hide everything that does not support single bullet theory.",4,0,Lagay Ames
129,dNU1lJiDaSY,"I live in Tx, and Downtown FortWorth is where I reside taking all kinds of pictures",0,0,The Cool Formula
130,dNU1lJiDaSY,"I lived in San Antonio for four years. I agree it&#39;s a nice place to visit. But I&#39;d put Dallas, Houston, Austin all ahead of it. But maybe I&#39;m biased because I got a little sick of San Antonio from living in it",4,10,Derek Evans
131,dNU1lJiDaSY,"Definitely, the best state in the USA🇺🇲🇺🇸",0,0,Jordi Torres Baselga
132,dNU1lJiDaSY,Ft Worth is referred to as Cowtown because it was the stopping station for cattle drives coming out of south Texas back in the day. Hence the Ft Worth Stockyards. Has nothing to do with Cowboys 🙄,5,2,Michael Vitale
133,dNU1lJiDaSY,"A beautiful place I didnt realize until recently. Very beautiful girls too, as a plus p",0,0,Truth Seeker
134,dNU1lJiDaSY,The Galveston pick really threw me. I was expecting Port Aransas or South Padre.,2,0,Texan Reacts
135,dNU1lJiDaSY,"Austin is the most liberal city in Texas.  That&#39;s why it&#39;s weird.  Houston and Dallas are amazing but . . . crime.   San Antonio is worth the visit, lots of out of the way mom &amp; pop Tex-mex restaurants for the best food.  Quiero un chupito de tequila, dos rodajas de lima y una Corona will set you on the path to a very good evening.",0,0,Bobby Ashley
136,dNU1lJiDaSY,"San Antonio is nice due to the Riverwalk but personally I feel like Austin is a lot more fun, has better nightlife and more interesting places to visit",3,2,Andrew
137,dNU1lJiDaSY,My dream State🎩,2,0,Burundi Shall Smile 1Day
138,dNU1lJiDaSY,Best vacation spot for Texan&#39;s is Colorado where they flock by the tens of thousands annually  to get some great world class scenery and escape the summer heat.,2,3,Robert Carter
139,dNU1lJiDaSY,South Padre Island was not on the list. It is the beach in all of Texas.,0,0,Mario Almaraz
140,dNU1lJiDaSY,I grew up watching the Dallas soap opera so I&#39;ve always wanted to visit Dallas and Texas but I am concerned about the amount of racism in southern states.  Is Texas a safe place to visit for a black person?,0,2,Mr Irrepressible
141,dNU1lJiDaSY,San Antonio is Beautiful....the whole city...not just downtown and the Riverwalk.,4,1,Cecilia C.Hollen
142,dNU1lJiDaSY,Love Texas,0,0,love USA 🇺🇲texsa
143,dNU1lJiDaSY,"If you are headed here and have a heart condition, dont forget your umbrella and garlic.  This heat will thicken your blood where even water isnt enough.  Think ITALIAN cuisine .",0,0,Stacy Brown
144,dNU1lJiDaSY,"We are welcome you guys move to Texas is Cowboy and sweet heart. We are friendly.  Space very nice, safety and wonderful school for children. Keep make America great again!!",18,2,Navy Schwartz
145,dNU1lJiDaSY,"Unless we close our Borders and even possibly create our own Texas petrodollar currency. A massive economic crash is coming, anyone who is making less than $1 million per year should be in poverty within the next 10 years. <br> It depends why the currency is being devalued. If it is due to a loss of competitiveness, then a devaluation can help to restore competitiveness and economic growth. If the devaluation is aiming to meet a certain exchange rate target, it may be inappropriate for the economy. Free food, free money and free houses are very inappropriate at this time in history.",3,0,ShoutingATclouds
146,dNU1lJiDaSY,"Yes, Texas is the best state in America , because our governor is the best in America, he has fear of God . Be blessed Governor Greg Abbott. I am praying for you to be our  Governor until the end of your life , 30 years more",1,3,Regina Volosen
147,dNU1lJiDaSY,Dallas TX. Is a great city,2,0,jorgeluisgarcia1800s
148,dNU1lJiDaSY,"Where is that at <a href=""https://www.youtube.com/watch?v=dNU1lJiDaSY&amp;t=00m12s"">00:12</a>? It looks awesome!",0,0,AhoyMatey88
149,dNU1lJiDaSY,Beautiful Texas,1,0,Roshan More
150,dNU1lJiDaSY,In the summer drive west.   In the evening open the window and feel the cool evening air as the highway climbs up the Llano Estacada  on to the Texas High Plains,6,0,Robert Reznik
151,dNU1lJiDaSY,Awesome 👍,0,0,Sunrise Pixel
152,dNU1lJiDaSY,The  best 👌 👍 state in America 🇺🇸 ❤️ Texas,0,0,Ane skintveit
153,dNU1lJiDaSY,Galveston is not a place i am excited to go to. But i heard South Padre is nice,0,0,Aishte Aishte
154,dNU1lJiDaSY,Cowboys culture dragged me here 😅<br>Many famous movies and series  fav spot Texas 🤍,0,0,wild _sunflower 369
155,dNU1lJiDaSY,DALLAS!!!… ❤️,1,0,NezaYork
156,dNU1lJiDaSY,"I came here because of Sheldon Cooper, have watched Big Bang theory and young Sheldon and fell in love with Texas.",1,0,bhaskar koch
157,dNU1lJiDaSY,have you done video on San Angelo Tx?,0,0,Destiny Powers
158,dNU1lJiDaSY,very nice video ❤️,3,0,EXPLORE WORLD 8K
159,dNU1lJiDaSY,I love texas,2,1,Manuel Garcia
160,dNU1lJiDaSY,so beautiful in texas💕,2,0,Theblue
161,dNU1lJiDaSY,I am coming next year to Texax ♥️♥️I am so excited,2,2,Soufiane Hmamou
162,dNU1lJiDaSY,"Really wonderful &amp; amazing, <br>Even after 71 years why we are not able to do anyone city n state",0,0,Sanjay Darade
163,dNU1lJiDaSY,Kudos for pronouncing Rio Grande correctly!,0,0,Geosophik
164,dNU1lJiDaSY,I guess northern Texas is out of the question 🤷,0,0,Facts over Feelings
165,dNU1lJiDaSY,I will study abroad in US ! I&#39;ma come here,1,0,Trần Bình Trúc Quỳnh
166,dNU1lJiDaSY,"Nice video, thanks for sharing",2,1,Jenny's Travel Around
167,dNU1lJiDaSY,Nice video 👍👍👍,4,0,Phạm Duy Khánh
168,dNU1lJiDaSY,Beautiful 👍👍👍<br>From Dubai,9,6,Syeda'S Vlog
169,dNU1lJiDaSY,San Antonio...#1 for Culture...Fiestas etc...etc...,5,1,Cecilia C.Hollen
170,dNU1lJiDaSY,Mi sociedad favorita.   Mejor que nueva York mi ra que conozco nuevayyook,5,1,Martin Rodriguez
171,dNU1lJiDaSY,"I went Texas in SA antonio.. and <a href=""http://asotine.it/"">asotine.it</a> is nice 👍 place.",4,1,Shobha Rao
172,dNU1lJiDaSY,yes so is our Texan hearts big,0,0,Destiny Powers
173,dNU1lJiDaSY,No one ever gets Adriatica in McKinney tx. It’s north Dallas. Y’all would be blown away . I live here. It’s gorgeous . I’m Google type Adriatica in McKinney tx and then go to images and then ask yourself why this isn’t even mentioned :O,3,2,Johanna
174,dNU1lJiDaSY,Great vid..thanks alot for luvly posting,0,0,Edgardo Lorenzo
175,dNU1lJiDaSY,I&#39;d drop El Paso and add Padre Island.  As a Texan.,20,2,John Huey
176,dNU1lJiDaSY,Very nice 👍,0,0,ThousandMiles
177,dNU1lJiDaSY,beautiful,1,0,American Curious Travel Vlog
178,dNU1lJiDaSY,I&#39;m from San Antonio!!!!,7,0,Wichaya N
179,dNU1lJiDaSY,sick i love it,0,0,Surendra Singh
180,dNU1lJiDaSY,I been all four corners of Tx love every inch.,4,0,David Briceno
181,dNU1lJiDaSY,"was born in Florida, but would never want to live any where else in the world, I live in Central Texas",7,3,Clovin Tongue
182,dNU1lJiDaSY,"<a href=""https://www.youtube.com/watch?v=dNU1lJiDaSY&amp;t=6m35s"">6:35</a> That&#39;s not Dallas,  Arlington is in Tarrant county not Dallas county.",0,0,Brian Cleveland
183,dNU1lJiDaSY,Beautiful video,2,0,SUNNY01
184,dNU1lJiDaSY,I grew up in Galveston,2,0,Leo Lauzon
185,dNU1lJiDaSY,From México live Houston love Houston,12,3,"Jose Campo,"
186,dNU1lJiDaSY,"What&#39;s the place at <a href=""https://www.youtube.com/watch?v=dNU1lJiDaSY&amp;t=0m11s"">0:11</a>?",0,0,Dragon Star
187,dNU1lJiDaSY,"I AM SOO INTO COUNTRY STUFF<br>......<br><a href=""http://take.me.to.cowtown.now/"">TAKE.ME.TO.COWTOWN.NOW</a>",0,0,inaan visam
188,dNU1lJiDaSY,"Not any more, It&#39;s OK to Go across the border to Juarez. It was bad but not any more thank God .👍🏻🇺🇸♥️🇺🇸👍🏻🤗",7,6,Elodia Pedraza
189,dNU1lJiDaSY,Nice place beautiful ❤️,4,0,DH JR TV
190,dNU1lJiDaSY,I so miss Texas,1,3,Elaine Burch
191,dNU1lJiDaSY,I thought Dallas was the second biggest city after Houston,0,0,Derru Secrest
192,dNU1lJiDaSY,Texas is great 👍,1,0,Ogbit Kidane
193,dNU1lJiDaSY,No SPI? We have a couple gems to add :),0,0,TX Vacation
194,dNU1lJiDaSY,"Don&#39;t move to Texas, we are full!!!!",3,0,kay o'brien
195,dNU1lJiDaSY,I am not sure if I agree that these are the best places in Texas but ok,1,0,T 👀
196,dNU1lJiDaSY,nice!,0,0,saruman zorander
197,dNU1lJiDaSY,How’s beautiful ❤️❤️❤️,0,0,Ban Le
198,dNU1lJiDaSY,Texas.the.best.i.love.tx👍,0,0,Tuoi Duong
199,dNU1lJiDaSY,Texas is beautiful,0,0,Raymond Banuelos
200,dNU1lJiDaSY,Beautiful beach of Galveston…😂🤣,0,0,François Lataste
201,dNU1lJiDaSY,Saludos desde nm usa.,0,0,la catracha y el gringo
202,dNU1lJiDaSY,I liked Dallas and Mckiney.,0,0,Sovandy Sao
